,index,action,appPackage,category,contactSignificantContext,numberUpdates,p1,p2,p3,p4,p5,p6,posted,postedDayOfWeek,postedTimeOfDay,priority,removed,response,subject
281,283,True,com.whatsapp,unknown,False,-10.816053,0.70809174,-0.47046018,-0.2838379,1.0111706,0.34635875,-0.39586133,1530636674738.086,6,afternoon,0,1530637994738.086,medium,unknown
282,279,False,com.whatsapp,unknown,False,-18.066462,-0.35668644,0.7048350999999999,0.8919809,1.1246943,0.6813203,0.99082917,1530636674738.086,6,afternoon,0,1530637574738.086,medium,unknown
283,247,False,com.android.providers.downloads,unknown,False,22.01267,0.7746411,1.1748023,-0.07574343,1.2698977999999999,-0.23674086,0.7348589999999999,1530637694738.086,6,evening,0,1530637754738.086,immediate,unknown
284,271,True,com.whatsapp,unknown,False,-9.326128,0.028834837000000002,0.21886632,0.8436969999999999,0.2939384,0.16375802,0.8347549400000001,1530638294738.086,6,evening,0,1530639254738.086,medium,unknown
285,231,True,com.whatsapp,unknown,False,20.369764,0.46594638,0.26487812,-0.7363255,0.34742233,0.12686518,0.38108552,1530639554738.086,6,evening,1,1530639674738.086,short,unknown
286,262,False,io.wia.wia,unknown,False,-4.8458986,-0.78913236,1.8877128,1.4025621,-0.08892198,-0.5164611,0.49583307,1530640094738.086,6,evening,0,1530640334738.086,short,unknown
287,230,False,com.android.providers.downloads,unknown,False,7.666188,-0.06677182,0.7934751999999999,-0.061095767,-0.10814814,-0.25927079999999997,-0.5237501,1530640574738.086,6,evening,0,1530640634738.086,short,unknown
288,308,False,com.whatsapp,unknown,False,3.378154,-0.0349965,0.6647438,0.41642204,0.29669973,-0.1398063,0.29148599999999997,1530640994738.086,6,evening,0,1530642074738.086,medium,unknown
289,314,False,com.android.providers.downloads,unknown,False,24.099943,0.9896670999999999,0.570884,1.0980026999999999,0.19501247,0.2138294,-0.13808355,1530640994738.086,6,evening,0,1530641054738.086,short,unknown
290,278,True,com.whatsapp,unknown,False,-10.074441,-0.026088996000000003,2.0060594,2.4331968,0.29077777,0.43494952000000003,-0.8676296,1530641114738.086,6,evening,0,1530642674738.086,medium,unknown
291,320,False,com.whatsapp,unknown,False,1.1288869,-1.1165129,2.8064134,2.3067503,-0.032520767,-0.41880956,-0.6262052,1530641174738.086,6,evening,0,1530646034738.086,long,unknown
292,277,False,com.whatsapp,unknown,False,20.517595,1.283612,-0.21906462000000002,0.12885067,0.864868,0.0837861,0.3072779,1530641414738.086,6,evening,1,1530641714738.086,short,unknown
293,267,True,com.whatsapp,unknown,False,10.637126,0.23655705000000002,1.1299698,0.5742284999999999,0.5056346700000001,0.025183287000000002,0.040047284,1530642254738.086,6,evening,0,1530644534738.086,long,unknown
294,292,False,com.Slack,unknown,False,-2.4738576,-0.34922102,0.75826925,-0.12173102000000001,-0.19434936,0.22871968,1.2088053,1530642314738.086,6,evening,0,1530643874738.086,medium,unknown
295,246,False,com.facebook.orca,unknown,False,8.724228,0.08791189,1.1132629,0.2738878,0.37075704,-0.42860004,0.38066098,1530642434738.086,6,evening,0,1530642614738.086,short,unknown
296,289,False,com.whatsapp,unknown,False,2.1805303,0.4571463,1.5573644999999998,-0.6727434999999999,0.36144492,0.21679237,1.0720582,1530642674738.086,6,evening,0,1530642914738.086,short,unknown
297,253,False,com.whatsapp,unknown,False,1.5668612,0.7925402500000001,-0.8039968,0.64102054,0.18362461,-0.12024036,0.5704545400000001,1530642854738.086,6,evening,0,1530643814738.086,medium,unknown
298,219,True,com.oneplus.deskclock,unknown,False,-20.794622,1.3709134,1.1279142,0.57958525,0.5019982,-0.0012806691,0.6770111,1530643034738.086,6,evening,0,1530644354738.086,medium,unknown
299,300,False,com.whatsapp,unknown,False,11.736505,0.40107548,0.07035959500000001,-0.90529764,0.6149761,0.20555374,1.8115264,1530643874738.086,6,evening,0,1530644114738.086,short,unknown
300,218,False,com.android.providers.downloads,unknown,False,27.127848,0.47427195,1.0420285,0.12772506,1.2444654,-0.713804,0.031930383,1530644114738.086,6,evening,0,1530644174738.086,short,unknown
301,295,False,com.whatsapp,unknown,False,7.1213775,-1.1104932,1.6584115,2.062786,-0.10284777,-0.34849975,-0.05781642,1530646874738.086,6,evening,0,1530647114738.086,short,unknown
302,260,False,com.facebook.orca,unknown,False,8.107717,-0.6085398,0.24531958,0.024051078,-0.43033776,-0.16006383,0.69943345,1530647174738.086,6,evening,0,1530647954738.086,medium,unknown
303,309,True,com.whatsapp,unknown,False,4.02036,-0.33144367,0.8072439,-0.04281392,-0.09311624,0.1579602,0.49883807,1530647654738.086,6,evening,1,1530647894738.086,short,unknown
304,250,True,com.whatsapp,unknown,False,3.4846187,-0.6151644,0.19549283,0.06777275,-0.28149673000000003,0.097111374,0.6385003,1530648374738.086,6,evening,1,1530650114738.086,medium,unknown
305,251,True,com.whatsapp,unknown,False,-1.3148393999999999,-0.5196678,1.2098609,0.5893186,-0.26786175,0.3002393,-0.18965328,1530648974738.086,6,evening,1,1530649094738.086,short,unknown
306,301,False,com.android.incallui,unknown,False,32.399517,1.446693,-0.44938064,0.23230723,1.0287992,-0.23795053,-0.39529824,1530649214738.086,6,evening,0,1530650714738.086,medium,unknown
307,299,True,com.whatsapp,unknown,False,-17.43907,-0.1557808,1.312034,1.5989518999999999,0.23456459000000002,0.19233672000000002,0.2829404,1530649694738.086,6,evening,0,1530651374738.086,medium,unknown
308,241,False,com.google.android.googlequicksearchbox,unknown,False,19.698992,-0.8107964999999999,0.94135094,0.77764076,-0.9656224999999999,-0.50466496,0.6091426600000001,1530649874738.086,6,evening,0,1530650114738.086,short,unknown
309,312,False,com.whatsapp,unknown,False,-1.8784912,0.90323836,1.0369425,0.7000371,0.52055913,0.4966655,-0.5203857,1530650114738.086,6,evening,0,1530650174738.086,short,unknown
310,268,False,com.facebook.orca,unknown,False,31.034113,-0.019885538,0.0091375485,-0.010099284,-0.5957557,-0.6112588,-0.39310738,1530650714738.086,6,evening,0,1530652214738.086,medium,unknown
311,212,True,com.whatsapp,unknown,False,25.199553,1.5690849,1.1314688,0.8753034,1.2100499,0.27875158,-0.0024286397,1530650954738.086,6,evening,1,1530651254738.086,short,unknown
312,269,False,com.google.android.googlequicksearchbox,unknown,False,7.303548,-0.65450096,1.2990214,0.49287963,0.014564391000000001,-1.1715157,-0.13810506,1530652034738.086,6,evening,0,1530652334738.086,short,unknown
313,239,True,com.whatsapp,unknown,False,6.046318,0.49591288,1.2595501,0.54875565,0.09280096,0.45959082,-0.8680728999999999,1530652274738.086,6,evening,0,1530653594738.086,medium,unknown
314,322,True,com.whatsapp,unknown,False,10.269496,0.18694332,0.6969177,0.022916682,0.012579661,0.08445743,-0.14874041,1530653174738.086,6,evening,0,1530654494738.086,medium,unknown
315,221,False,com.whatsapp,unknown,False,-3.3946507,-0.39226645,1.3446758,0.6352283,-0.017265368,0.45742753,-0.12258914,1530653414738.086,6,evening,0,1530654914738.086,medium,unknown
316,254,False,com.whatsapp,unknown,False,12.269385,0.6519226,0.22465327000000002,-0.3256158,0.8725948,-0.14450383,1.0570773,1530653474738.086,6,evening,-1,1530653594738.086,short,unknown
317,213,False,com.google.android.googlequicksearchbox,unknown,False,18.615295,-0.80664426,1.7611074,0.3622737,-0.33681846,-1.0800482,0.5145820999999999,1530654014738.086,6,evening,0,1530654314738.086,short,unknown
318,205,False,com.whatsapp,unknown,False,-15.036245,2.103366,0.06932305,-0.8806042,1.1156391,-0.04362866,0.102708265,1530654734738.086,6,evening,0,1530654974738.086,short,unknown
319,287,False,com.android.vending,unknown,False,8.44928,-0.33189037,1.4701883,0.17917332,0.28775039999999996,-0.7400146999999999,0.12913439999999998,1530655094738.086,6,evening,-1,1530655154738.086,short,unknown
320,288,False,com.android.providers.downloads,unknown,False,21.860842,0.15724467,0.9196332700000001,0.38470262,0.7425152700000001,0.08704819999999999,-0.6486373,1530655334738.086,6,night,0,1530655514738.086,short,unknown
321,272,False,com.android.providers.downloads,unknown,False,26.533281,-0.10292484,1.3547277,0.40936592,-0.43237939999999997,-0.74371463,0.28598586,1530656054738.086,6,night,-2,1530661574738.086,long,unknown
322,214,False,com.freeletics.lite,unknown,False,34.274563,1.0586224,0.22316915,0.14431697000000002,0.8734915,-0.1952155,0.17962489,1530657854738.086,6,night,-2,1530658154738.086,short,unknown
323,317,False,com.android.providers.downloads,unknown,False,31.786287,-0.47741783,0.87355614,-0.48144305,-0.3174374,0.011771288000000001,-0.40401903,1530659114738.086,6,night,0,1530659234738.086,short,unknown
